TEMPO;FO
0;96644
5;84177
10;84177
15;84177
20;84177
25;84177
30;84177
35;84177
40;81198
45;81184
50;81184
55;81184
60;81184
65;81184
70;81184
75;81184
80;81184
85;81184
90;81184
95;81184
100;81184
105;81184
110;81184
115;81184
120;81184
125;81184
130;81184
135;81184
140;81184
145;81184
150;81184
155;81184
160;81184
165;81184
170;81184
175;81184
180;81184
185;81184
190;81184
195;81184
200;81184
205;81184
210;81184
215;81184
220;81184
225;81184
230;81184
235;81184
240;81184
245;81184
250;81184
255;81184
260;81184
265;81184
270;81184
275;81184
280;81184
285;81184
290;81184
295;81184
300;81184
