TEMPO;FO
0;96765
5;91910
10;90417
15;88223
20;88223
25;86725
30;86725
35;86725
40;86725
45;86725
50;86725
55;86725
60;86725
65;86725
70;86725
75;86725
80;86725
85;86725
90;86725
95;86725
100;86725
105;86725
110;86725
115;86725
120;86725
125;86725
130;86725
135;86725
140;86725
145;86725
150;86725
155;86725
160;86725
165;86725
170;86725
175;86725
180;86725
185;86725
190;86725
195;86725
200;86725
205;86725
210;86725
215;86725
220;86725
225;86725
230;86725
235;86725
240;86725
245;86725
250;86725
255;86725
260;86725
265;86725
270;86725
275;86725
280;86725
285;86725
290;86725
295;86725
300;86725
