TEMPO;FO
0;94468
5;83921
10;83163
15;83003
20;82783
25;82783
30;82783
35;82783
40;82228
45;82228
50;82228
55;82228
60;82228
65;82228
70;82228
75;82228
80;82228
85;82228
90;82228
95;82228
100;82228
105;82228
110;82228
115;82228
120;82228
125;82228
130;82228
135;82228
140;82228
145;82228
150;82228
155;82228
160;82228
165;82228
170;82228
175;80677
180;80677
185;80481
190;80468
195;80468
200;80468
205;80468
210;80468
215;80468
220;80468
225;80468
230;80468
235;80468
240;80468
245;80468
250;80468
255;80468
260;80468
265;80468
270;80468
275;80468
280;80468
285;80468
290;80468
295;80468
300;80468
