TEMPO;FO
0;148357
5;87454
10;87454
15;87454
20;87454
25;87013
30;87013
35;87013
40;86327
45;86327
50;86233
55;79199
60;79199
65;79199
70;79199
75;79199
80;79199
85;79199
90;79199
95;79199
100;79199
105;79199
110;79199
115;79199
120;79199
125;79199
130;79199
135;79199
140;79199
145;79199
150;79199
155;79199
160;79199
165;79199
170;79199
175;79199
180;79199
185;79199
190;79199
195;79199
200;79199
205;79199
210;79199
215;79199
220;79199
225;79199
230;79199
235;79199
240;79199
245;79199
250;79199
255;79199
260;79199
265;79199
270;79199
275;79199
280;79199
285;79199
290;79199
295;79199
300;79199
