TEMPO;FO
0;245665
5;146455
10;146455
15;146455
20;146455
25;146074
30;144259
35;144259
40;144259
45;144259
50;144259
55;144259
60;144259
65;144259
70;144259
75;142527
80;142527
85;142527
90;142527
95;142527
100;142527
105;142527
110;142527
115;142527
120;141978
125;141978
130;141978
135;141978
140;141978
145;141978
150;141978
155;141978
160;141978
165;141978
170;141978
175;141978
180;141978
185;141978
190;141978
195;141978
200;141978
205;141978
210;141978
215;141978
220;141978
225;141978
230;141978
235;141978
240;141978
245;141978
250;141978
255;141978
260;141978
265;141978
270;141978
275;141978
280;141978
285;141978
290;141978
295;141978
300;141978
