TEMPO;FO
0;151833
5;87379
10;87379
15;86656
20;86656
25;85636
30;85636
35;85348
40;85348
45;85348
50;85348
55;85348
60;85348
65;85348
70;85348
75;85348
80;85348
85;85348
90;84997
95;84997
100;84997
105;84997
110;84997
115;84997
120;84997
125;84997
130;84997
135;84997
140;84997
145;84997
150;84997
155;84997
160;84997
165;84997
170;80746
175;80746
180;80746
185;80746
190;80746
195;80746
200;80746
205;80746
210;80746
215;80746
220;80746
225;80746
230;80746
235;80746
240;80746
245;80746
250;80746
255;80746
260;80746
265;80746
270;80746
275;80746
280;80746
285;80746
290;80746
295;80746
300;80746
