TEMPO;FO
0;150099
5;90599
10;86931
15;86931
20;86931
25;86931
30;86931
35;86931
40;86444
45;86444
50;86444
55;86167
60;86167
65;86167
70;84696
75;84696
80;84696
85;84696
90;84696
95;84696
100;84696
105;84696
110;84696
115;84696
120;84696
125;84696
130;84696
135;84696
140;84696
145;84696
150;84696
155;84696
160;84696
165;84696
170;84696
175;84696
180;84696
185;84696
190;84696
195;84696
200;84696
205;84696
210;84696
215;84696
220;84696
225;84696
230;84696
235;84696
240;84696
245;84696
250;83247
255;83247
260;83247
265;83247
270;83247
275;83247
280;83247
285;83247
290;83247
295;83247
300;83247
