TEMPO;FO
0;175282
5;100631
10;97625
15;95696
20;92227
25;92227
30;92227
35;92227
40;92227
45;92227
50;92227
55;89762
60;89762
65;89762
70;89762
75;89762
80;89762
85;89762
90;89762
95;89762
100;89762
105;89762
110;89762
115;89762
120;89762
125;89762
130;89762
135;89762
140;89762
145;89762
150;89762
155;89762
160;89762
165;89762
170;89762
175;89762
180;89762
185;89762
190;89762
195;89762
200;89762
205;89762
210;89762
215;89762
220;89762
225;89762
230;89762
235;89762
240;89762
245;89762
250;89762
255;89762
260;89762
265;89762
270;89762
275;89762
280;89762
285;89762
290;89762
295;89762
300;89762
