TEMPO;FO
0;242665
5;144726
10;144726
15;144726
20;144726
25;144726
30;144726
35;143287
40;143287
45;143287
50;143287
55;143287
60;143287
65;143287
70;143287
75;140422
80;140422
85;140422
90;140422
95;140422
100;140422
105;140422
110;140422
115;140422
120;140422
125;140422
130;140422
135;140422
140;140422
145;140422
150;140422
155;140422
160;140422
165;140422
170;140422
175;140422
180;140422
185;140422
190;140422
195;140422
200;140422
205;140422
210;140422
215;140422
220;140422
225;140422
230;140422
235;140422
240;140422
245;140422
250;140422
255;140422
260;140422
265;140422
270;140422
275;140422
280;140422
285;140422
290;140422
295;140422
300;140422
