TEMPO;FO
0;242405
5;145194
10;145194
15;145194
20;144120
25;144120
30;144120
35;144120
40;144120
45;144120
50;144120
55;144120
60;144120
65;144120
70;144120
75;144120
80;143949
85;143949
90;143949
95;143949
100;143949
105;143949
110;143949
115;143949
120;143949
125;143949
130;143949
135;138143
140;138143
145;138143
150;138143
155;138143
160;138143
165;138143
170;138143
175;138143
180;138143
185;138143
190;138143
195;138143
200;138143
205;138143
210;138143
215;138143
220;138143
225;138143
230;138143
235;138143
240;138143
245;138143
250;138143
255;138143
260;138143
265;138143
270;138143
275;138143
280;138143
285;138143
290;138143
295;138143
300;138143
