TEMPO;FO
0;153138
5;92535
10;87129
15;87129
20;87129
25;86575
30;86575
35;86575
40;86575
45;86575
50;86575
55;86575
60;86575
65;86575
70;86575
75;86575
80;86575
85;86575
90;86575
95;86575
100;86575
105;86575
110;86575
115;86575
120;86575
125;86575
130;86575
135;86575
140;86575
145;86575
150;86575
155;86575
160;86575
165;86575
170;86575
175;86575
180;86575
185;86575
190;86575
195;86575
200;86575
205;86575
210;86575
215;86575
220;86575
225;86575
230;86575
235;86575
240;86575
245;86575
250;86575
255;86575
260;86575
265;86575
270;86575
275;86575
280;86575
285;86575
290;86575
295;86575
300;86575
