TEMPO;FO
0;152213
5;90204
10;89511
15;89511
20;89511
25;89511
30;88875
35;88875
40;88875
45;88464
50;88464
55;88464
60;88464
65;88464
70;88464
75;88464
80;88464
85;88464
90;88464
95;88464
100;86875
105;86875
110;86875
115;86875
120;86875
125;86875
130;86633
135;86633
140;86633
145;86633
150;86633
155;86633
160;86633
165;86633
170;86633
175;86633
180;86633
185;86633
190;86633
195;86633
200;86633
205;86633
210;86633
215;86633
220;86633
225;86633
230;86633
235;86633
240;85932
245;85932
250;85932
255;85932
260;85932
265;85932
270;85932
275;85932
280;85932
285;85932
290;85932
295;85932
300;85932
