TEMPO;FO
0;249836
5;149265
10;146544
15;145542
20;144628
25;144628
30;141859
35;141071
40;137994
45;137994
50;137994
55;137994
60;137994
65;137994
70;137994
75;137994
80;137994
85;137994
90;137994
95;137994
100;137994
105;137994
110;137994
115;137994
120;137994
125;137994
130;137994
135;137994
140;137994
145;137994
150;137994
155;137994
160;137994
165;137994
170;137994
175;137994
180;137994
185;137994
190;137994
195;137994
200;137994
205;137994
210;137994
215;137994
220;137994
225;137994
230;137994
235;137994
240;137994
245;137994
250;137994
255;137994
260;137994
265;137994
270;137994
275;137994
280;137994
285;137994
290;137994
295;137994
300;137994
