TEMPO;FO
0;170212
5;99799
10;99799
15;99799
20;96894
25;95446
30;95446
35;95446
40;95446
45;95446
50;95446
55;95446
60;95446
65;95446
70;95446
75;95446
80;95446
85;95446
90;95446
95;95446
100;95446
105;95446
110;95446
115;95446
120;95446
125;94938
130;94938
135;94938
140;94938
145;94938
150;94938
155;94938
160;94938
165;94938
170;94938
175;94938
180;94938
185;94938
190;94938
195;94938
200;94938
205;94938
210;94938
215;94938
220;94938
225;94938
230;94938
235;94938
240;94938
245;94938
250;94938
255;94938
260;94938
265;94938
270;94938
275;94938
280;94938
285;94938
290;94938
295;94938
300;94938
