TEMPO;FO
0;150234
5;87891
10;87125
15;87125
20;87125
25;87125
30;83205
35;83205
40;83205
45;83205
50;83205
55;83205
60;83205
65;83205
70;83205
75;83205
80;83205
85;83205
90;83205
95;83205
100;83205
105;83205
110;83205
115;83205
120;83205
125;82704
130;82704
135;82704
140;82704
145;82704
150;82704
155;82704
160;82704
165;82704
170;82704
175;82704
180;82704
185;82704
190;82704
195;82704
200;82704
205;82704
210;82704
215;82704
220;82704
225;82704
230;82704
235;82704
240;82704
245;82704
250;82704
255;82704
260;82704
265;82704
270;82704
275;82704
280;82704
285;82704
290;82704
295;82704
300;82704
