TEMPO;FO
0;169374
5;97969
10;97969
15;97969
20;97969
25;97969
30;97969
35;96045
40;96045
45;96045
50;96045
55;96045
60;96045
65;96045
70;96045
75;96045
80;96045
85;96045
90;96045
95;96045
100;96045
105;96045
110;92022
115;92022
120;92022
125;89293
130;89293
135;89293
140;89293
145;89293
150;89293
155;89293
160;89293
165;89293
170;89293
175;89293
180;89293
185;89293
190;89293
195;89293
200;89293
205;89293
210;89293
215;89293
220;89293
225;89293
230;89293
235;89293
240;89293
245;89293
250;89293
255;89293
260;89293
265;89293
270;89293
275;89293
280;89293
285;89293
290;89293
295;89293
300;89293
