TEMPO;FO
0;144056
5;144056
10;144056
15;144056
20;144056
25;141440
30;141440
35;141440
40;141440
45;141440
50;141440
55;141440
60;141440
65;141440
70;141440
75;141440
80;141440
85;141440
90;141440
95;141440
100;141440
105;141440
110;141440
115;141440
120;141440
125;141440
130;141440
135;141440
140;141440
145;141440
150;141440
155;141440
160;141440
165;141440
170;141440
175;141440
180;141440
185;141440
190;141440
195;141440
200;141440
205;141440
210;141440
215;141440
220;141440
225;141440
230;141440
235;141440
240;141440
245;141440
250;141440
255;141440
260;141440
265;141440
270;141440
275;141440
280;141440
285;141440
290;141440
295;141440
300;141440
