TEMPO;FO
0;242514
5;144697
10;144697
15;144622
20;144622
25;144622
30;144622
35;144622
40;144622
45;144622
50;144622
55;141291
60;141291
65;141291
70;141291
75;141291
80;141291
85;141291
90;141291
95;140484
100;140484
105;140484
110;140484
115;140484
120;140484
125;140484
130;140484
135;140484
140;140484
145;140484
150;140484
155;140484
160;140484
165;140484
170;140484
175;140484
180;140484
185;140484
190;140484
195;140484
200;140484
205;140484
210;140484
215;140484
220;140484
225;140484
230;140484
235;140484
240;140484
245;140484
250;140484
255;140484
260;140484
265;140484
270;140484
275;140484
280;140484
285;140484
290;140484
295;140484
300;140484
