TEMPO;FO
0;170444
5;100424
10;99894
15;99894
20;97955
25;97955
30;97955
35;97955
40;97955
45;97955
50;97955
55;95089
60;95089
65;95089
70;95089
75;95089
80;95089
85;95089
90;95089
95;92688
100;92688
105;92688
110;92688
115;92688
120;92688
125;92688
130;92688
135;92688
140;92688
145;92688
150;92688
155;92688
160;92688
165;92688
170;92688
175;92688
180;92688
185;92688
190;92688
195;92688
200;92688
205;92688
210;92688
215;92688
220;92688
225;92688
230;92688
235;92688
240;92688
245;92688
250;92688
255;92688
260;92688
265;92688
270;92688
275;92688
280;92688
285;92688
290;92688
295;92688
300;92688
