TEMPO;FO
0;155660
5;91562
10;91562
15;89756
20;89756
25;89756
30;89756
35;89081
40;89081
45;89081
50;89081
55;89081
60;89081
65;89081
70;87633
75;87633
80;87633
85;87633
90;87633
95;87633
100;87633
105;87633
110;87633
115;87633
120;87633
125;87633
130;87050
135;87050
140;87050
145;87050
150;87050
155;87050
160;87050
165;87050
170;87050
175;87050
180;87050
185;87050
190;87050
195;87050
200;87050
205;87050
210;87050
215;87050
220;87050
225;87050
230;86387
235;86387
240;86387
245;86387
250;86387
255;86387
260;86387
265;86387
270;86387
275;86387
280;86387
285;86387
290;86387
295;86387
300;86387
