TEMPO;FO
0;240660
5;143901
10;143901
15;140963
20;140963
25;140963
30;140963
35;140963
40;140963
45;140963
50;140963
55;140963
60;140963
65;140963
70;140963
75;140963
80;140963
85;140963
90;140963
95;140963
100;140963
105;140963
110;140963
115;140963
120;140963
125;140963
130;140963
135;140963
140;140963
145;140963
150;140963
155;140963
160;140963
165;140963
170;140963
175;140963
180;140963
185;140963
190;140963
195;140963
200;140963
205;140963
210;140963
215;140963
220;140963
225;140963
230;140963
235;140963
240;140963
245;140963
250;140963
255;140963
260;140963
265;140963
270;140963
275;140963
280;140963
285;140963
290;140963
295;140963
300;140963
