TEMPO;FO
0;153010
5;89821
10;89821
15;89821
20;88694
25;88694
30;88694
35;88694
40;88694
45;88694
50;88694
55;87231
60;87231
65;87231
70;87231
75;87231
80;87231
85;87231
90;87231
95;87231
100;87231
105;87231
110;87231
115;87231
120;87231
125;87231
130;87231
135;87231
140;87231
145;87231
150;87231
155;87231
160;87231
165;87231
170;87231
175;87231
180;87231
185;87231
190;87231
195;87231
200;87231
205;87231
210;87231
215;87231
220;87231
225;87231
230;87231
235;87231
240;87231
245;87231
250;87231
255;87231
260;87231
265;87231
270;87231
275;87231
280;87231
285;87231
290;87231
295;86640
300;86640
