TEMPO;FO
0;96544
5;91900
10;91900
15;91900
20;91188
25;88000
30;88000
35;88000
40;88000
45;88000
50;88000
55;88000
60;88000
65;88000
70;88000
75;88000
80;84286
85;84286
90;84286
95;84286
100;84286
105;84286
110;84286
115;84286
120;84286
125;84286
130;84286
135;84286
140;84286
145;84286
150;84286
155;84286
160;84286
165;84286
170;84286
175;84286
180;84286
185;84286
190;84286
195;84286
200;84286
205;84286
210;84286
215;84286
220;84286
225;84286
230;84286
235;84286
240;84286
245;84286
250;84286
255;84286
260;84286
265;84286
270;84286
275;84286
280;84286
285;84286
290;84286
295;84286
300;84286
