TEMPO;FO
0;150687
5;93462
10;91095
15;90238
20;90238
25;90238
30;87095
35;87095
40;87095
45;87095
50;87095
55;87095
60;87095
65;87095
70;87095
75;87095
80;87095
85;87095
90;87095
95;87095
100;87095
105;87095
110;87095
115;87095
120;87095
125;87095
130;87095
135;87095
140;83091
145;83091
150;83091
155;83091
160;83091
165;83091
170;83091
175;83091
180;83091
185;83091
190;83091
195;83091
200;83091
205;83091
210;83091
215;83091
220;83091
225;83091
230;83091
235;83091
240;83091
245;83091
250;83091
255;83091
260;83091
265;83091
270;83091
275;83091
280;83091
285;83091
290;83091
295;83091
300;83091
