TEMPO;FO
0;162443
5;102705
10;101885
15;99569
20;98840
25;98083
30;97363
35;97363
40;97363
45;96330
50;96330
55;96330
60;96330
65;96330
70;96330
75;96330
80;96330
85;96330
90;96330
95;96330
100;96330
105;96330
110;96330
115;96330
120;96330
125;96330
130;96330
135;96330
140;96330
145;96330
150;96330
155;96330
160;96330
165;96330
170;96330
175;96330
180;96330
185;96330
190;94197
195;94197
200;94197
205;94197
210;94197
215;94197
220;94197
225;94197
230;94197
235;94197
240;94197
245;94197
250;94197
255;94197
260;94197
265;94197
270;94197
275;94197
280;94197
285;94197
290;94197
295;94197
300;94197
