TEMPO;FO
0;152684
5;87999
10;87999
15;86833
20;86833
25;85728
30;85728
35;85728
40;85728
45;85728
50;85728
55;85728
60;85728
65;85728
70;85728
75;85728
80;85728
85;85728
90;85728
95;85728
100;85728
105;85221
110;85221
115;85221
120;85027
125;85027
130;85027
135;85027
140;85027
145;85027
150;85027
155;85027
160;85027
165;85027
170;85027
175;85027
180;85027
185;85027
190;85027
195;84552
200;84552
205;84552
210;84552
215;84552
220;84552
225;84552
230;84552
235;84552
240;84552
245;84552
250;84552
255;84552
260;84552
265;84552
270;84552
275;84552
280;84552
285;84552
290;84552
295;84552
300;84552
