TEMPO;FO
0;98754
5;88574
10;88574
15;87784
20;87784
25;87784
30;85342
35;85342
40;85342
45;85342
50;85342
55;85342
60;85342
65;85342
70;85342
75;85342
80;85342
85;85342
90;85342
95;85342
100;85342
105;85342
110;85342
115;85342
120;83924
125;83924
130;83924
135;83924
140;83924
145;83924
150;83924
155;83924
160;83924
165;83924
170;83924
175;83924
180;83924
185;83924
190;83924
195;83924
200;83924
205;83924
210;83924
215;83924
220;83924
225;83924
230;83924
235;83924
240;83924
245;83924
250;83688
255;83688
260;83688
265;83688
270;83688
275;83688
280;83688
285;83688
290;83688
295;83688
300;83688
