TEMPO;FO
0;153970
5;84772
10;84772
15;84772
20;84772
25;84772
30;84772
35;84772
40;84772
45;84772
50;84772
55;84772
60;84772
65;84772
70;84772
75;84772
80;84772
85;84772
90;84772
95;84772
100;84772
105;84772
110;84772
115;84772
120;84772
125;84772
130;84772
135;79195
140;79195
145;79195
150;79195
155;79195
160;79195
165;79195
170;79195
175;79195
180;79195
185;79195
190;79195
195;79195
200;79195
205;79195
210;79195
215;79195
220;79195
225;79195
230;79195
235;79195
240;79195
245;79195
250;79195
255;79195
260;79195
265;79195
270;79195
275;79195
280;79195
285;79195
290;79195
295;79195
300;79195
