TEMPO;FO
0;162892
5;99576
10;97385
15;97385
20;97385
25;97385
30;97385
35;97385
40;97385
45;97385
50;97385
55;97385
60;97385
65;97385
70;97385
75;95978
80;95978
85;95294
90;95294
95;95294
100;95294
105;95294
110;95294
115;95294
120;95294
125;95294
130;95294
135;95294
140;95294
145;95294
150;95294
155;95294
160;95294
165;95294
170;95226
175;94552
180;94552
185;94552
190;94552
195;94552
200;94552
205;94552
210;94552
215;94552
220;94552
225;94552
230;94552
235;94552
240;94552
245;94552
250;94552
255;94552
260;94552
265;94552
270;94552
275;94552
280;94552
285;94552
290;94552
295;94552
300;94552
