TEMPO;FO
0;139800
5;88053
10;87526
15;86936
20;85840
25;85799
30;85458
35;85458
40;85458
45;85458
50;85458
55;85458
60;85458
65;85458
70;83431
75;83431
80;83431
85;83431
90;83431
95;83431
100;83431
105;82860
110;82220
115;82220
120;82220
125;82220
130;82220
135;82220
140;82220
145;82220
150;82220
155;82220
160;82220
165;82220
170;82220
175;82220
180;82220
185;82220
190;82220
195;82220
200;82220
205;82220
210;82220
215;82220
220;82220
225;82220
230;80658
235;80658
240;80658
245;80658
250;80658
255;80658
260;80658
265;80658
270;80658
275;80658
280;80658
285;80658
290;80658
295;80658
300;80658
