TEMPO;FO
0;150903
5;89771
10;89771
15;89771
20;87297
25;87297
30;87297
35;87297
40;87297
45;87297
50;87297
55;87297
60;87297
65;87297
70;86922
75;86922
80;86922
85;86922
90;86922
95;86922
100;86922
105;86922
110;86922
115;86922
120;86922
125;86922
130;86922
135;86922
140;86922
145;86922
150;86922
155;86922
160;86922
165;86922
170;86922
175;86922
180;86922
185;86922
190;86922
195;86922
200;86922
205;86922
210;86922
215;86922
220;86922
225;86322
230;86322
235;86322
240;86322
245;86322
250;86322
255;86322
260;86322
265;86322
270;86322
275;86322
280;86322
285;86322
290;86322
295;86322
300;86322
