TEMPO;FO
0;142327
5;82333
10;82333
15;82333
20;82333
25;82333
30;82333
35;82333
40;82333
45;82333
50;82333
55;82333
60;82333
65;79031
70;79031
75;79031
80;79031
85;79031
90;79031
95;79031
100;79031
105;79031
110;79031
115;79031
120;79031
125;79031
130;79031
135;79031
140;79031
145;79031
150;79031
155;79031
160;79031
165;79031
170;79031
175;79031
180;79031
185;79031
190;79031
195;79031
200;79031
205;79031
210;79031
215;79031
220;79031
225;79031
230;79031
235;79031
240;79031
245;79031
250;79031
255;79031
260;79031
265;79031
270;79031
275;79031
280;79031
285;79031
290;79031
295;79031
300;79031
