TEMPO;FO
0;143983
5;85281
10;84423
15;84423
20;84423
25;84423
30;84288
35;84288
40;84288
45;84288
50;84209
55;84209
60;84209
65;84209
70;84209
75;84209
80;83185
85;83185
90;83185
95;83185
100;83185
105;83185
110;83185
115;83185
120;83185
125;83185
130;83185
135;83185
140;83185
145;83185
150;83185
155;83185
160;83185
165;83185
170;83185
175;83185
180;83185
185;83185
190;83185
195;83185
200;83185
205;83185
210;83185
215;83185
220;83185
225;83185
230;83185
235;83185
240;83185
245;83185
250;83185
255;83185
260;83185
265;83185
270;83185
275;83185
280;83185
285;83185
290;83185
295;83185
300;82772
