TEMPO;FO
0;99749
5;89260
10;87563
15;87563
20;87563
25;87563
30;87111
35;87111
40;87111
45;87111
50;87111
55;87111
60;87111
65;86225
70;86225
75;85563
80;84977
85;84977
90;84977
95;84977
100;84977
105;84977
110;84977
115;84977
120;84977
125;84977
130;84977
135;84977
140;84977
145;84977
150;84977
155;84977
160;84977
165;84977
170;84977
175;84977
180;84977
185;84977
190;84977
195;84977
200;84977
205;84977
210;84977
215;84977
220;84977
225;84977
230;84977
235;84977
240;84977
245;84977
250;84977
255;84977
260;84977
265;84977
270;84977
275;84977
280;84977
285;84977
290;84977
295;84977
300;84977
