TEMPO;FO
0;100872
5;91659
10;85645
15;85645
20;85645
25;85645
30;85645
35;85645
40;85645
45;85645
50;85645
55;85645
60;85645
65;85645
70;85645
75;85645
80;85645
85;85645
90;85645
95;85645
100;85645
105;85645
110;85645
115;85645
120;85645
125;85645
130;85645
135;85645
140;85645
145;85645
150;85645
155;85645
160;85645
165;85645
170;85645
175;85645
180;85645
185;85645
190;85645
195;85645
200;85645
205;85645
210;85645
215;85645
220;85645
225;85645
230;85645
235;85645
240;85645
245;85645
250;85645
255;85645
260;85645
265;85645
270;85645
275;85645
280;85645
285;85645
290;85645
295;85645
300;85645
