TEMPO;FO
0;97677
5;81024
10;79685
15;79685
20;79482
25;79482
30;79482
35;79482
40;79482
45;79482
50;79482
55;79482
60;79482
65;79482
70;79482
75;79482
80;79482
85;79482
90;79482
95;79482
100;79482
105;79482
110;79482
115;78573
120;78573
125;78573
130;78573
135;78573
140;78573
145;78573
150;78573
155;78573
160;78573
165;78573
170;78573
175;78573
180;78573
185;78573
190;78573
195;78573
200;78573
205;78573
210;78573
215;78573
220;78573
225;78573
230;78573
235;78573
240;78573
245;78573
250;78573
255;78573
260;78573
265;78573
270;78405
275;78405
280;78231
285;78231
290;78231
295;78231
300;78231
