TEMPO;FO
0;103395
5;92225
10;92225
15;91571
20;91091
25;90485
30;90485
35;90485
40;90485
45;90485
50;90485
55;90485
60;90485
65;90485
70;90485
75;90485
80;90485
85;90485
90;90485
95;90485
100;90485
105;90485
110;90485
115;90485
120;90485
125;90485
130;90485
135;90485
140;90485
145;90485
150;90485
155;89514
160;89514
165;89514
170;89514
175;89486
180;89486
185;89486
190;89486
195;89486
200;89486
205;89486
210;89486
215;89486
220;89486
225;89021
230;88694
235;88694
240;88694
245;88694
250;88694
255;88694
260;88694
265;88694
270;88694
275;88694
280;88694
285;88694
290;88694
295;88694
300;88694
