TEMPO;FO
0;103687
5;94042
10;91733
15;90520
20;89324
25;89324
30;88490
35;88490
40;88490
45;88490
50;88490
55;88490
60;88490
65;88490
70;88490
75;88490
80;88490
85;88490
90;88490
95;88490
100;88490
105;88490
110;88490
115;88490
120;88490
125;88490
130;88490
135;88490
140;88490
145;88490
150;88490
155;88490
160;88490
165;88490
170;88490
175;88490
180;88490
185;88490
190;88490
195;88490
200;88490
205;88490
210;88490
215;88490
220;88490
225;88490
230;88490
235;88490
240;88490
245;88490
250;88490
255;88490
260;88490
265;88490
270;88490
275;88490
280;88490
285;88490
290;88490
295;88490
300;88490
