TEMPO;FO
0;107853
5;91777
10;89036
15;88545
20;88545
25;88545
30;88545
35;85637
40;85637
45;85637
50;85637
55;85637
60;85637
65;85637
70;85637
75;85637
80;85637
85;85637
90;85637
95;85637
100;85637
105;85637
110;85637
115;85637
120;85637
125;85637
130;85637
135;85637
140;85637
145;85637
150;85637
155;85637
160;85637
165;85637
170;85637
175;85637
180;85637
185;85637
190;85637
195;85637
200;85637
205;85637
210;85637
215;85637
220;85637
225;85637
230;85637
235;85637
240;85637
245;85637
250;85637
255;85637
260;85637
265;85637
270;85637
275;85637
280;85637
285;85637
290;85637
295;85637
300;85637
