TEMPO;FO
0;90156
5;74396
10;74296
15;74296
20;74266
25;74266
30;74266
35;74266
40;74266
45;74266
50;74266
55;74266
60;74266
65;74266
70;74266
75;74266
80;74266
85;74266
90;74266
95;73813
100;73813
105;73813
110;73813
115;73813
120;73813
125;73813
130;73813
135;73813
140;73813
145;73813
150;73813
155;73813
160;73813
165;73813
170;73813
175;73813
180;73813
185;73813
190;73813
195;73813
200;73813
205;73813
210;73813
215;73813
220;73813
225;73813
230;73813
235;73813
240;73813
245;73813
250;73813
255;73813
260;73813
265;73813
270;73813
275;73813
280;73813
285;73813
290;73813
295;73813
300;73813
