TEMPO;FO
0;87397
5;78510
10;78510
15;78510
20;78510
25;78510
30;78510
35;78510
40;78510
45;78510
50;78510
55;78510
60;78510
65;78510
70;78507
75;78428
80;78428
85;78428
90;78428
95;78428
100;78428
105;78428
110;78428
115;78428
120;78428
125;78428
130;78428
135;78428
140;78428
145;78428
150;78428
155;78428
160;78428
165;78428
170;78428
175;78428
180;78428
185;78428
190;78428
195;78428
200;78428
205;78428
210;78428
215;78428
220;78428
225;78428
230;78428
235;78428
240;78428
245;78428
250;78428
255;78428
260;78428
265;78428
270;78428
275;78428
280;78428
285;78428
290;78428
295;78428
300;78428
