TEMPO;FO
0;97831
5;88910
10;88910
15;88910
20;88910
25;87080
30;85252
35;85252
40;85252
45;85252
50;85252
55;85252
60;85252
65;80919
70;78168
75;78168
80;78168
85;78168
90;78168
95;77277
100;77262
105;77262
110;77262
115;77262
120;77262
125;77262
130;77262
135;77262
140;77262
145;77262
150;77262
155;77262
160;77262
165;77262
170;77262
175;77262
180;77262
185;77262
190;77262
195;77262
200;77262
205;77262
210;77262
215;77262
220;77262
225;77262
230;77262
235;77262
240;77262
245;77262
250;77262
255;77262
260;77262
265;77262
270;77262
275;77262
280;77262
285;77262
290;77262
295;77262
300;77262
