TEMPO;FO
0;97232
5;80960
10;80391
15;80391
20;80391
25;80391
30;80391
35;80391
40;80391
45;80391
50;80391
55;80391
60;80391
65;80391
70;80391
75;80391
80;80391
85;80391
90;80391
95;80391
100;80391
105;80391
110;80391
115;80391
120;80391
125;80391
130;80391
135;80391
140;80391
145;80391
150;80391
155;80391
160;80391
165;80391
170;80391
175;80391
180;80391
185;80391
190;80391
195;80391
200;80391
205;80391
210;80391
215;80391
220;80391
225;80391
230;80391
235;80391
240;80391
245;80391
250;80391
255;80391
260;80391
265;80391
270;80391
275;80391
280;80391
285;80391
290;80391
295;80391
300;80391
