TEMPO;FO
0;90648
5;77278
10;76162
15;76162
20;76162
25;76162
30;76162
35;76162
40;76162
45;76162
50;76162
55;76162
60;76162
65;76162
70;76162
75;76162
80;76162
85;76162
90;76162
95;76162
100;76162
105;76162
110;76162
115;76162
120;76162
125;76162
130;76162
135;76162
140;76162
145;76162
150;76162
155;76162
160;76162
165;76162
170;76162
175;76162
180;76162
185;76162
190;76162
195;76162
200;76162
205;76162
210;76162
215;76162
220;76162
225;76162
230;76162
235;76162
240;76162
245;76162
250;76162
255;76162
260;76162
265;76162
270;76162
275;76162
280;76162
285;76162
290;76162
295;76162
300;76162
