TEMPO;FO
0;88455
5;81364
10;81364
15;81364
20;75990
25;74317
30;74317
35;74317
40;74317
45;74317
50;74317
55;74317
60;74317
65;74317
70;74317
75;74317
80;74317
85;74317
90;74317
95;74317
100;74317
105;74317
110;74317
115;74317
120;74317
125;74317
130;74317
135;74317
140;74317
145;74317
150;74317
155;74317
160;74317
165;74317
170;74317
175;74317
180;74317
185;74317
190;74317
195;74317
200;74317
205;74317
210;74317
215;74317
220;74317
225;74317
230;74317
235;74317
240;74317
245;74317
250;74317
255;74273
260;74273
265;74273
270;74273
275;74273
280;74273
285;74273
290;74273
295;74273
300;74273
