TEMPO;FO
0;91540
5;80633
10;80633
15;80280
20;79982
25;79982
30;79982
35;79982
40;79982
45;79982
50;79982
55;79982
60;79982
65;79982
70;77353
75;77353
80;77353
85;77353
90;77353
95;77353
100;77353
105;77353
110;77353
115;77353
120;77353
125;77353
130;77353
135;77353
140;77353
145;77353
150;77353
155;77353
160;77353
165;77353
170;77353
175;77353
180;77353
185;77353
190;77353
195;77353
200;77353
205;77353
210;77353
215;77353
220;77353
225;77353
230;77353
235;77353
240;77353
245;77353
250;77353
255;77353
260;77353
265;77353
270;77353
275;77353
280;77353
285;77353
290;77353
295;77353
300;77353
