TEMPO;FO
0;110182
5;95199
10;95199
15;94516
20;94508
25;94508
30;87413
35;87400
40;87400
45;87400
50;87400
55;87400
60;87400
65;87400
70;87400
75;87400
80;87400
85;86637
90;86637
95;86637
100;86637
105;86637
110;86637
115;86637
120;86637
125;86637
130;86637
135;86637
140;86637
145;86458
150;86458
155;86458
160;86458
165;86205
170;85689
175;85689
180;85689
185;85689
190;85689
195;85689
200;85689
205;85689
210;85689
215;85689
220;85689
225;85421
230;85421
235;85421
240;85421
245;85421
250;85421
255;85421
260;85421
265;85421
270;85421
275;85421
280;85421
285;85421
290;85421
295;85421
300;85421
