TEMPO;FO
0;92931
5;80113
10;80113
15;80113
20;79121
25;79121
30;79121
35;79121
40;79121
45;79121
50;79121
55;78296
60;78296
65;78296
70;78296
75;78296
80;78296
85;78296
90;78296
95;78296
100;78296
105;78296
110;78296
115;78296
120;78296
125;78296
130;78296
135;78296
140;78296
145;78296
150;78296
155;78296
160;78296
165;78296
170;78296
175;78296
180;78296
185;78296
190;78296
195;78296
200;78296
205;78296
210;78296
215;78296
220;78296
225;78296
230;78296
235;78296
240;78296
245;78296
250;78296
255;78296
260;78296
265;78296
270;78296
275;78296
280;78296
285;78296
290;78296
295;78296
300;78296
