TEMPO;FO
0;98655
5;88301
10;88301
15;88301
20;88301
25;88301
30;88301
35;88301
40;88301
45;88301
50;87661
55;87661
60;87661
65;86174
70;86160
75;86160
80;79166
85;79004
90;77683
95;77683
100;77683
105;77683
110;77683
115;77683
120;77683
125;77683
130;77683
135;77647
140;76900
145;76900
150;76900
155;76900
160;76900
165;76900
170;76900
175;76900
180;76900
185;76900
190;76900
195;76900
200;76900
205;76900
210;76900
215;76900
220;76900
225;76900
230;76900
235;76900
240;76900
245;76900
250;76900
255;76900
260;76900
265;76900
270;76900
275;76900
280;76900
285;76900
290;76900
295;76900
300;76900
