TEMPO;FO
0;91141
5;77135
10;75696
15;75696
20;75696
25;75696
30;75696
35;75696
40;75696
45;75696
50;75696
55;75696
60;75696
65;75696
70;75696
75;75696
80;75696
85;75696
90;75696
95;75696
100;75696
105;75696
110;75696
115;75696
120;75696
125;75696
130;75696
135;75696
140;75696
145;75696
150;75696
155;75696
160;75696
165;75696
170;75292
175;75202
180;75202
185;75202
190;75202
195;75083
200;75083
205;75083
210;75083
215;73577
220;73577
225;73577
230;73577
235;73577
240;73577
245;73577
250;73577
255;73577
260;73577
265;73577
270;73577
275;73577
280;73577
285;73577
290;73577
295;73577
300;73577
