TEMPO;FO
0;94555
5;77262
10;77262
15;77262
20;77262
25;77262
30;76644
35;76644
40;76644
45;76644
50;76644
55;76644
60;76644
65;76644
70;76644
75;76644
80;76644
85;76644
90;76644
95;76644
100;76644
105;76644
110;76644
115;76644
120;76644
125;76644
130;76644
135;76644
140;76644
145;76644
150;76644
155;76644
160;76644
165;76644
170;76644
175;76644
180;76644
185;76644
190;76644
195;76644
200;76644
205;76644
210;76644
215;76644
220;76644
225;76644
230;76644
235;76644
240;76644
245;76644
250;76644
255;76644
260;76644
265;76644
270;76644
275;76644
280;76644
285;76644
290;76644
295;76644
300;76644
