TEMPO;FO
0;100948
5;93682
10;93682
15;93682
20;93310
25;93310
30;93310
35;93310
40;93310
45;93310
50;93310
55;93310
60;93310
65;93112
70;93112
75;93112
80;93112
85;93023
90;93023
95;93023
100;93023
105;93023
110;93023
115;92930
120;92876
125;92876
130;91092
135;91092
140;91092
145;91092
150;91092
155;91092
160;91092
165;91092
170;91092
175;91092
180;91092
185;91092
190;91092
195;91092
200;91092
205;91092
210;91092
215;91092
220;91092
225;91092
230;91092
235;91092
240;91092
245;91092
250;91092
255;91092
260;91092
265;91092
270;91092
275;91092
280;91092
285;91092
290;91092
295;91092
300;91092
