TEMPO;FO
0;99996
5;95284
10;94786
15;94516
20;94516
25;91424
30;90405
35;90405
40;90405
45;89358
50;89358
55;89358
60;89358
65;88888
70;88262
75;88262
80;88262
85;88262
90;88262
95;88262
100;88262
105;88262
110;88262
115;88262
120;88262
125;88262
130;88262
135;88262
140;88262
145;88262
150;88262
155;88262
160;88262
165;88262
170;88262
175;88262
180;88262
185;88262
190;88262
195;88262
200;88262
205;88262
210;88262
215;88262
220;88262
225;88262
230;88262
235;88262
240;88262
245;88262
250;88262
255;88262
260;88262
265;88262
270;88262
275;88262
280;88262
285;88262
290;88262
295;88262
300;88262
