TEMPO;FO
0;88527
5;81680
10;79526
15;79073
20;79073
25;79073
30;79073
35;79073
40;79073
45;79073
50;76298
55;76199
60;76199
65;76199
70;76199
75;76199
80;76199
85;76199
90;76199
95;76199
100;76199
105;76199
110;76199
115;76199
120;76199
125;76199
130;76199
135;76199
140;76199
145;76199
150;76199
155;75605
160;75605
165;75605
170;75605
175;75605
180;75605
185;75605
190;75605
195;75605
200;75605
205;75605
210;75605
215;75605
220;75605
225;75605
230;75605
235;75605
240;75605
245;75605
250;75605
255;75605
260;75605
265;75605
270;75605
275;75605
280;75605
285;75605
290;75605
295;75605
300;75605
