TEMPO;FO
0;97816
5;80506
10;80506
15;80506
20;77273
25;77273
30;77273
35;77273
40;77273
45;77273
50;77273
55;77273
60;77263
65;77263
70;77263
75;77263
80;77263
85;77263
90;77263
95;77263
100;77263
105;77263
110;77263
115;77263
120;77263
125;77263
130;77263
135;77263
140;77263
145;77263
150;77263
155;77263
160;77263
165;77263
170;77263
175;77263
180;77263
185;77263
190;77263
195;77263
200;77263
205;77263
210;77263
215;77263
220;77263
225;77263
230;77263
235;77263
240;77263
245;77263
250;77263
255;77263
260;77263
265;77263
270;77263
275;77263
280;77263
285;77263
290;77263
295;77263
300;77263
