TEMPO;FO
0;86780
5;81037
10;81037
15;80693
20;80693
25;80693
30;80693
35;80693
40;80693
45;80617
50;77133
55;76617
60;76617
65;76617
70;76617
75;76617
80;76617
85;76617
90;76617
95;76617
100;76617
105;76617
110;76617
115;76617
120;76617
125;76617
130;76617
135;76617
140;76617
145;76617
150;76617
155;76617
160;76617
165;76617
170;76617
175;76617
180;76617
185;76617
190;76617
195;76617
200;76617
205;76617
210;76617
215;76617
220;76617
225;76617
230;76617
235;76617
240;76617
245;76617
250;76617
255;76617
260;76617
265;76617
270;76617
275;76617
280;76617
285;76617
290;76617
295;76617
300;76617
