TEMPO;FO
0;84333
5;80207
10;79400
15;79400
20;79400
25;79400
30;79400
35;79392
40;79392
45;79392
50;79392
55;79392
60;79392
65;79392
70;79392
75;79392
80;79392
85;79392
90;79392
95;79392
100;79392
105;79392
110;79392
115;79392
120;79392
125;79392
130;79392
135;79392
140;79392
145;79392
150;79392
155;79392
160;79392
165;79392
170;79392
175;79392
180;79392
185;79392
190;79392
195;79392
200;79392
205;79392
210;79392
215;78023
220;75121
225;75121
230;75121
235;75121
240;75121
245;75121
250;75121
255;75121
260;75121
265;75121
270;75121
275;74011
280;74011
285;73786
290;73116
295;73116
300;73116
