TEMPO;FO
0;94387
5;80940
10;80940
15;80940
20;80940
25;80940
30;80940
35;80940
40;80940
45;80940
50;80940
55;80940
60;80940
65;80940
70;80940
75;80940
80;80940
85;80940
90;80808
95;77945
100;77945
105;76508
110;76327
115;76327
120;76327
125;76327
130;76327
135;76327
140;76327
145;76327
150;76327
155;76327
160;76327
165;76327
170;76327
175;76327
180;76327
185;76327
190;76327
195;76327
200;76327
205;76327
210;76327
215;76327
220;76327
225;76327
230;76327
235;76327
240;76327
245;76327
250;76327
255;76327
260;76327
265;76327
270;76327
275;76327
280;76327
285;76327
290;76327
295;76327
300;76327
