TEMPO;FO
0;89085
5;80893
10;75210
15;74278
20;74252
25;74252
30;73898
35;73898
40;73230
45;72919
50;72919
55;72919
60;72919
65;72919
70;72919
75;72919
80;72919
85;72919
90;72919
95;72919
100;72919
105;72919
110;72919
115;72919
120;72919
125;72919
130;72919
135;72919
140;72919
145;72919
150;72919
155;72919
160;72919
165;72919
170;72919
175;72919
180;72919
185;72919
190;72919
195;72919
200;72919
205;72919
210;72919
215;72919
220;72919
225;72919
230;72919
235;72919
240;72919
245;72919
250;72919
255;72919
260;72919
265;72919
270;72919
275;72919
280;72919
285;72919
290;72919
295;72919
300;72919
