TEMPO;FO
0;100709
5;86902
10;86635
15;86635
20;86635
25;86635
30;86635
35;86635
40;86635
45;86635
50;86635
55;86635
60;86635
65;86635
70;86635
75;86635
80;86635
85;86635
90;86635
95;86635
100;86635
105;86635
110;86635
115;86635
120;86635
125;86635
130;86635
135;86635
140;86635
145;86635
150;86635
155;86635
160;86635
165;86635
170;86635
175;86635
180;86635
185;86635
190;86635
195;86635
200;86635
205;86635
210;86635
215;86635
220;86635
225;86635
230;86635
235;86635
240;86635
245;86635
250;86635
255;86635
260;86635
265;86635
270;86635
275;86635
280;86635
285;86635
290;86635
295;86635
300;86635
