TEMPO;FO
0;87229
5;79503
10;79458
15;79458
20;79458
25;79458
30;79458
35;79081
40;78852
45;78852
50;78852
55;78852
60;78852
65;78419
70;78419
75;78419
80;78419
85;78419
90;78419
95;78419
100;78419
105;78419
110;78419
115;78419
120;77108
125;77108
130;77108
135;77108
140;77108
145;77108
150;77108
155;77108
160;77108
165;77108
170;77108
175;77108
180;77108
185;77108
190;77108
195;77108
200;77108
205;77108
210;77108
215;77108
220;77108
225;77108
230;77108
235;77108
240;77108
245;77108
250;77108
255;77108
260;77108
265;77108
270;77108
275;77108
280;77108
285;77108
290;77108
295;77108
300;77108
