TEMPO;FO
0;90629
5;76557
10;74453
15;74453
20;74453
25;74453
30;74453
35;74453
40;74453
45;74453
50;74453
55;74453
60;74453
65;74453
70;74453
75;74453
80;74453
85;74453
90;73920
95;73795
100;73795
105;73795
110;73795
115;73795
120;73795
125;73795
130;73795
135;73795
140;73795
145;73795
150;73795
155;73795
160;73795
165;73795
170;73795
175;73795
180;73795
185;73795
190;73795
195;73795
200;73795
205;73795
210;73795
215;73795
220;73795
225;73795
230;73795
235;73795
240;73795
245;73795
250;73795
255;73795
260;73795
265;73795
270;73795
275;73795
280;73795
285;73795
290;73795
295;73795
300;73795
