TEMPO;FO
0;94562
5;76970
10;76970
15;76970
20;76970
25;76970
30;76970
35;76970
40;76970
45;76970
50;76970
55;76970
60;76970
65;76970
70;76970
75;76970
80;76970
85;76970
90;76970
95;76970
100;76970
105;76970
110;76970
115;76970
120;76970
125;76970
130;76532
135;76460
140;76460
145;76460
150;74454
155;74454
160;74454
165;74454
170;74454
175;74454
180;74454
185;74454
190;74454
195;74454
200;74454
205;74454
210;74454
215;74454
220;74423
225;74423
230;73845
235;73845
240;73845
245;73845
250;73845
255;73845
260;73845
265;73845
270;73845
275;73845
280;73845
285;73845
290;73845
295;73845
300;73845
