TEMPO;FO
0;105221
5;91525
10;90379
15;90379
20;86861
25;86861
30;86861
35;86861
40;86861
45;86861
50;86861
55;86861
60;86861
65;86861
70;86861
75;86861
80;86861
85;86861
90;86806
95;86806
100;86806
105;86806
110;86226
115;86226
120;86226
125;86226
130;86226
135;86226
140;86226
145;86226
150;86226
155;86226
160;86226
165;86226
170;86226
175;86226
180;86226
185;86226
190;86226
195;86226
200;86226
205;86226
210;86226
215;86226
220;86226
225;86226
230;86226
235;86226
240;86226
245;86226
250;86226
255;86226
260;86226
265;86226
270;86226
275;86226
280;86226
285;86226
290;86226
295;86226
300;86226
